pitch,predicted_pitch
-0.010953783336492872,-0.027778879040449716
-0.011488727537474278,-0.027729001750971902
-0.012079958577749872,-0.027679114492830746
-0.012808507826514853,-0.027629201472261996
-0.013491007957309207,-0.027579263266389483
-0.015259790661747713,-0.027529293734962716
-0.015742126418617285,-0.02747930672066087
-0.01601034849794022,-0.02742928738674485
-0.017226470634387436,-0.027379229248132145
-0.0160671099846945,-0.027329168889165766
-0.016294087392386417,-0.027279044952306285
-0.016644611627159668,-0.02722886846495621
-0.015593352375832703,-0.027178690469497637
-0.015104911824054382,-0.027128400923178034
-0.01443850650763504,-0.027078032622589288
-0.013559391621588509,-0.027027550688284302
-0.012426717842180834,-0.026976949110694953
-0.01285002183168432,-0.02692618774407314
-0.012061352183334817,-0.026875255296987047
-0.011313803247706871,-0.026824112243972756
-0.01074437829087907,-0.02677274485323671
-0.01017094830320892,-0.026721134608326015
-0.010521727528946239,-0.026669311782734254
-0.01102589357629482,-0.026617246648695178
-0.011234838603882323,-0.02656490446494215
-0.011988840775533692,-0.02651225482075822
-0.012882438994119949,-0.026459354112102713
-0.013714006290502808,-0.02640619598396208
-0.014449090325446607,-0.02635278832623821
-0.016770706706267374,-0.02629913875980266
-0.017347871070678197,-0.026245284134349796
-0.017755788020315834,-0.026191199635743827
-0.018556622375859904,-0.026136895393964996
-0.017310135069419988,-0.026082417896925076
-0.01762170933205487,-0.026027722870198063
-0.017565569418308,-0.025972817124416358
-0.016905398205757725,-0.02591769811754131
-0.016519174196460516,-0.025862317144649826
-0.015766563835351726,-0.025806735309145325
-0.014869952434210678,-0.025750927931136425
-0.013830670410470512,-0.025694865384691717
-0.014474400019249887,-0.025638545038539382
-0.013832039068129735,-0.025581996706185994
-0.013337056341297,-0.02552517832826384
-0.013326658194842137,-0.025468082241655265
-0.011757201865828106,-0.02541075275825542
-0.01217897476569745,-0.025353136560835755
-0.012793827895834085,-0.025295254230833446
-0.013194890861043319,-0.025237124066767935
-0.013859965285214127,-0.025178736203970157
-0.01454456905648629,-0.025120151617564663
-0.015123096294900893,-0.02506137965514854
-0.015395730185857485,-0.025002444745879437
-0.017267840214608907,-0.024943361990763982
-0.017385201479698187,-0.0248842093534695
-0.0161835662439709,-0.024824966358725917
-0.017304432188864596,-0.02476562367288036
-0.01726201223160586,-0.024706282285266324
-0.01617477669653243,-0.024646890869781477
-0.015735086843092824,-0.024587413546436756
-0.014862034292762068,-0.02452791184353701
-0.014053836661338812,-0.02446834174096454
-0.013006533853155727,-0.02440874547187979
-0.013361961364221651,-0.024349136717420027
-0.012407523366138156,-0.024289504088383776
-0.0114542457170656,-0.024229837856606228
-0.011456720464991303,-0.024170135509143934
-0.00980926293602162,-0.024110450349478892
-0.010166303785566282,-0.02405074186541899
-0.009017454165350013,-0.02399106422961103
-0.009690487558430582,-0.023931359507264816
-0.010381850655435253,-0.02387170852002133
-0.01105720290448478,-0.023812115942683915
-0.011831453656348636,-0.023752577050515963
-0.012520820814142472,-0.02369314131026912
-0.01445042517969499,-0.023633819055155443
-0.014919982125449231,-0.02357465479043099
-0.016244120522392335,-0.02351566766933955
-0.01635164881041827,-0.02345690407244132
-0.014995397720492359,-0.023398343790301597
-0.01576263080762488,-0.023339976779000585
-0.014939319799546198,-0.023281908552955546
-0.014740257205680174,-0.02322404256691
-0.014179064666718888,-0.02316642900432187
-0.013647869144483201,-0.02310905790139802
-0.012866843378602695,-0.0230519539842962
-0.011776851248147173,-0.022995094277411816
-0.010560780413830285,-0.022938449365802194
-0.009347403445219428,-0.02288201836719934
-0.009049888225776301,-0.022825780545444155
-0.007306283080332817,-0.022769781689230262
-0.0071302316803906925,-0.022713983680192097
-0.0070243537298454155,-0.02265838800024552
-0.006365268307010445,-0.02260296588169434
-0.0067646073903259935,-0.022547680191517327
-0.007109214301620308,-0.022492568792064457
-0.007127286736763836,-0.022437658878182783
-0.007126604402260957,-0.02238289520481076
-0.007125922067758078,-0.022328117016202968
-0.007125239733255199,-0.0222733313256325
-0.00712455739875232,-0.022218532987920307
-0.007123875064249441,-0.022163722628775594
-0.007123192729746562,-0.02210889663577189
-0.007122510395243684,-0.022054062455666393
-0.007121828060740804,-0.02199921398394224
-0.007121145726237925,-0.021944345898218722
-0.007120463391735047,-0.021889453520784093
-0.007119781057232168,-0.02183455116853321
-0.007119098722729289,-0.021779628280048827
-0.00711841638822641,-0.021724688035503155
-0.007117734053723531,-0.021669717522936307
-0.007117051719220652,-0.021614720086581347
-0.007116369384717773,-0.02155970545273863
-0.007115687050214895,-0.021504660767101016
-0.007115004715712015,-0.021449591304087096
-0.0071143223812091365,-0.02139449296351044
-0.007113640046706258,-0.021339367845341625
-0.007112957712203378,-0.02128421212271816
-0.0071122753777005,-0.02122901542216342
-0.007111593043197621,-0.02117378366237334
-0.007110910708694742,-0.021118514370606092
-0.007110228374191863,-0.021063212028238788
-0.007109546039688984,-0.02100786976847152
-0.007108863705186106,-0.020952485604687585
-0.007108181370683226,-0.02089706141469942
-0.0071074990361803475,-0.020841587837922653
-0.007106816701677469,-0.020786070507828158
-0.007106134367174589,-0.0207304991736419
-0.007105452032671711,-0.020674876714309048
-0.007104769698168832,-0.020619202478664195
-0.007104087363665953,-0.02056348252172918
-0.007103405029163074,-0.020507705048254173
-0.007102722694660195,-0.020451878857674907
-0.007102040360157316,-0.020395997580566146
-0.007101358025654437,-0.02034005630996359
-0.007100675691151559,-0.02028405918034796
-0.007099993356648679,-0.020228007001315315
-0.0070993110221458005,-0.020171893786788166
-0.007098628687642922,-0.020115721682418156
-0.007097946353140043,-0.02005949293689182
-0.007097264018637164,-0.020003213965891203
-0.007096581684134285,-0.019946871907241877
-0.007095899349631406,-0.01989045784204258
-0.007095217015128527,-0.019833987527463928
-0.007094534680625648,-0.019777453231568428
-0.00709385234612277,-0.01972085875684113
-0.00709317001161989,-0.019664209432283065
-0.0070924876771170115,-0.019607489108664004
-0.007091805342614133,-0.01955071056509421
-0.007091123008111253,-0.01949387764713835
-0.007090440673608375,-0.019436985616128683
-0.007089758339105496,-0.01938002719443317
-0.007089076004602617,-0.019323006991309784
-0.007088393670099738,-0.019265917669373828
-0.007087711335596859,-0.01920877761419069
-0.00708702900109398,-0.01915157242310608
-0.007086346666591101,-0.01909431185139693
-0.007085664332088223,-0.019036993287361453
-0.007084981997585344,-0.018979614393848973
-0.0070842996630824644,-0.01892217868243996
-0.007083617328579586,-0.01886468607233277
-0.007082934994076707,-0.018807133983045583
-0.007082252659573828,-0.01874952746668324
-0.007081570325070949,-0.018691868301632292
-0.00708088799056807,-0.01863416426784588
-0.007080205656065191,-0.018576420039388808
-0.007079523321562312,-0.0185186312003662
-0.007078840987059434,-0.01846078519678457
-0.007078158652556554,-0.0184029002584277
-0.0070774763180536755,-0.018344979506453633
-0.007076793983550797,-0.018287015903383073
-0.007076111649047917,-0.018229020820721763
-0.007075429314545039,-0.018170988839671134
-0.00707474698004216,-0.01811292158137675
-0.0070740646455392815,-0.01805481718766632
-0.007073382311036402,-0.017996682689035114
-0.007072699976533523,-0.017938517544055038
-0.007072017642030645,-0.017880320289562334
-0.007071335307527765,-0.017822094527455926
-0.0070706529730248865,-0.017763850264349224
-0.007069970638522008,-0.017705582749790026
-0.007069288304019128,-0.0176472914823517
-0.00706860596951625,-0.017588980419309633
-0.007067923635013371,-0.017530647820290658
-0.007067241300510492,-0.017472283107529338
-0.007066558966007613,-0.01741389720750665
-0.007065876631504734,-0.017355492287766172
-0.007065194297001855,-0.01729706498228724
-0.007064511962498976,-0.017238616375211277
-0.007063829627996098,-0.017180151526111506
-0.007063147293493219,-0.01712166671574526
-0.0070624649589903395,-0.017063161149885743
-0.007061782624487461,-0.017004632671088864
-0.007061100289984582,-0.016946087487829466
-0.007060417955481703,-0.016887522771697923
-0.007059735620978824,-0.016828942639065283
-0.007059053286475945,-0.016770345071126385
-0.007058370951973066,-0.016711744752287427
-0.007057688617470187,-0.01665312688813357
-0.005124915110444141,-0.016594476075280196
-0.0037789010586645874,-0.016536003413048152
-0.002381552623286963,-0.016477746257567264
-0.0007464995982353067,-0.016419686619903475
-0.00037895824685551177,-0.016361807107762166
1.2308659731009343e-05,-0.01630411795866284
0.0013203747154550667,-0.016246615595961567
0.0016095021745733548,-0.016189242140858297
0.002356727453393372,-0.016132063186105536
0.004126226545858906,-0.016075017063401136
0.004039669333911051,-0.016018088402271854
0.0036913023959050354,-0.015961259624012073
0.004073231876003341,-0.01590453772324425
0.0034441024340717188,-0.015847867814385727
0.002776843629879372,-0.015791317081865788
0.0020387403595515485,-0.015734876088034592
-0.00020551736305344647,-0.015678572568563493
-0.000953650505452144,-0.015622435962448531
-0.0014547387381468194,-0.0155664350110116
-0.0017107526569771683,-0.015510592826718165
-0.002341661842458523,-0.01545490196522232
-0.0023111830503361555,-0.015399414214983875
-0.001998665019174321,-0.01534408314555042
-0.0006586983501758154,-0.015288900972163478
-6.752804622351294e-05,-0.015233817365237927
0.0008258888042126054,-0.015178845139915213
0.0017856599352222193,-0.015123961200021284
0.002928415211208072,-0.015069146292484542
0.004265599119631662,-0.015014410282878664
0.004429152295441143,-0.014959713413907961
0.005325809478202317,-0.014905039471534227
0.005363004774220649,-0.0148503418458762
0.006846771811091212,-0.014795662882271623
0.006736045448461399,-0.01474093533523428
0.006357465181684108,-0.014686114624423704
0.006711005514325322,-0.014631206034615504
0.005940965990134479,-0.01457617541232677
0.005078229627242925,-0.01452107272866908
0.004199929787836841,-0.014465887816870148
0.003427712460112521,-0.014410622996643682
0.0010803662791318215,-0.014355281999103133
0.0002584209087847575,-0.014299912793037422
-0.00023668625452252654,-0.014244500995027876
-0.00105789677801771,-0.0141890278227657
-0.0013415032566540268,-0.014133535051329875
-0.001308098934010089,-0.014077981482197601
-0.0009186640613028467,-0.014022362621535063
0.0004111179103657665,-0.013966666660510033
0.002031485118001307,-0.013910837351595822
0.0024891346694931563,-0.013854816644800882
0.0030536996327172115,-0.013798705979687685
0.003919858457033534,-0.013742496857879037
0.002865464284974853,-0.013686156257074264
0.0033451261573239845,-0.013629700498866968
0.003767948177996044,-0.013573072882166094
0.0036485675273202796,-0.013516254891103873
0.004799750797241443,-0.01345927967631847
0.0041702162525591524,-0.013402093357156218
0.0034105538179753586,-0.01334468391810249
0.0032254903728582167,-0.013287082608298762
0.0021074142199700237,-0.013229243677815356
0.0010668042587209767,-0.013171234652845198
5.7391606148798696e-05,-0.013113062601833701
-0.0006161292461444589,-0.013054727627390747
-0.0029698063798347394,-0.0129962379324618
-0.003514138171701392,-0.012937666965605566
-0.0039039338615286206,-0.012878986655687708
-0.0040140285594085215,-0.012820207411457884
-0.004475415037693236,-0.012761317897405304
-0.0026308177729011148,-0.012702411016540367
-0.002372301974206602,-0.012643393947113174
-0.0018299833131067529,-0.012584315196559873
-0.0006406840902782215,-0.012525162384925837
0.00040858175446823115,-0.012465904661258605
0.0017835028449456546,-0.012406562399348293
0.0032774300717147045,-0.012347158629183615
0.002990034984818771,-0.012287654779239848
0.002797624273268311,-0.012228093054466075
0.0035946659343696974,-0.012168511976028473
0.004108211633482648,-0.012108850548811874
0.005793304256899058,-0.01204910075628379
0.005490968595732811,-0.011989241058354302
0.005182124601881505,-0.011929297205336822
0.005361411425091636,-0.011869305570836777
0.004790949753979361,-0.011809217631884776
0.004223952778774715,-0.011749111805574426
0.0022938609944810322,-0.011689008501681114
0.0017214257769231933,-0.011628932167571712
0.0004111959533089337,-0.011568897717940433
3.919974260049923e-05,-0.011508965951458693
-8.455585021131326e-05,-0.011449115424029535
-0.0009013723682926682,-0.01138935620741212
-0.0008160569741887144,-0.01132977503592697
-0.000278508074946847,-0.01127032670765969
0.0003814511381195596,-0.011211011562173436
0.0018099064102472646,-0.011151831883624551
0.003275164738056221,-0.011092720696802876
0.0041002517439262705,-0.011033631885555617
0.005166500456883755,-0.010974687558911398
0.0062581225579099314,-0.010915904557850374
0.007303542127458561,-0.010857233063592032
0.007278356766213461,-0.01079866664802401
0.007881072380063105,-0.010740261754890764
0.008269920803253075,-0.010681972413975407
0.009886996325539176,-0.010623791620985144
0.009483840548847182,-0.010565700272810015
0.00887168387202461,-0.010507719168150098
0.00864702505299231,-0.010449875198718053
0.0077538795140772365,-0.0103921240635941
0.00696230604420591,-0.010334529157449009
0.004674909598131114,-0.010277110207832821
0.003967679755880632,-0.010219901454946449
0.003428755736675078,-0.010162904310367388
0.0021309779785067696,-0.010106127708028675
0.0016922698594806199,-0.010049664408783495
0.001457195843245496,-0.009993456994574686
0.0015790524021468315,-0.009937534577996341
0.0028498948710876998,-0.009881878728530328
0.0031861954893521276,-0.009826453928327884
0.004196849384053187,-0.00977129988558424
0.004837442201983181,-0.009716355688727881
0.005765436026668202,-0.009661659611908383
0.006791152596510345,-0.00960722276660803
0.007864369470620013,-0.009553000133287366
0.00794900212661178,-0.009498972857506546
0.008589987569977444,-0.009445188279899035
0.00908016066079485,-0.00939159127709475
0.009387879979988974,-0.009338181383201532
0.010868200589511053,-0.009284943171609909
0.01134677490145753,-0.009231820023388883
0.010261976034709287,-0.009178786918913719
0.009146025374100626,-0.009125958328638219
0.008058542139308143,-0.009073323561141898
0.005666474698490135,-0.009020879248057345
0.004529781013174377,-0.008968647810122228
0.0037454380180796582,-0.008916627370194392
0.002212559109738784,-0.00886481578015656
0.0016666471989791193,-0.00881326840024216
0.0012635659515669285,-0.008761944584807868
0.0012025832967829688,-0.008710850811659029
0.0015062047382413746,-0.008659977827658835
0.002869609849945989,-0.00860930797851352
0.003474344458725886,-0.008558787164392241
0.004642881854570215,-0.00850842371097447
0.005971141857188259,-0.008458147605666957
0.007134573380434731,-0.008407906921971289
0.008397888690127395,-0.00835782092780635
0.009745005717212511,-0.008307826040079746
0.010062828790428456,-0.008257895037549933
0.009625037429218084,-0.008208046186899841
0.010096441077116998,-0.008158342686528257
0.010466104502197624,-0.008108660473638837
0.011313798880877626,-0.008058962796853695
0.011011654926327016,-0.008009214388650165
0.010604098566371681,-0.007959451567094798
0.010554965408450016,-0.007909668176245053
0.01002126902003385,-0.007859802202915652
0.00801225225982873,-0.007809918502706212
0.007375493246943034,-0.007760025763001082
0.0070168777113242,-0.007710108875865042
0.006043877276221705,-0.007660174317070358
0.005979148104141323,-0.007610274149051196
0.006068735734222868,-0.007560340497340039
0.006481477408959408,-0.007510362895477307
0.008610665465658427,-0.007460336759786183
0.01049039698783287,-0.007410209211207666
0.010832255116346137,-0.007359939151172081
0.011448064578776207,-0.007309600182927609
0.012304149785307614,-0.007259151155138227
0.013393278729137275,-0.007208589929024058
0.012596647809815665,-0.007157907012232279
0.013287355561141665,-0.007107096306601466
0.014004159254301521,-0.007056106567189741
0.014173326909419677,-0.007004916238532564
0.01427434263778893,-0.006953563160926324
0.014239975503650276,-0.006901998390637363
0.014838732665138294,-0.006850188615562622
0.014186282276568546,-0.006798130861346664
0.013327223497105677,-0.00674585797006122
0.012686049414793368,-0.006693381673102818
0.011968554945972355,-0.006640670518843954
0.009647281585791827,-0.006587777428623068
0.008853110936174705,-0.006534736209951799
0.008310261021340252,-0.0064815366347007524
0.007180184345129205,-0.006428184407318906
0.0068756323279891935,-0.006374775970903872
0.006695098125687919,-0.006321255495529982
0.006850990354972927,-0.006267630254364888
0.00805487611322061,-0.006213901295863893
0.00839374852308392,-0.00616003734719631
0.009019869367916402,-0.0061060566874026065
0.009970195534156014,-0.006051950768287844
0.01085200955274641,-0.005997671487550398
0.011971208247081989,-0.005943252889556616
0.013005639573548345,-0.005888689421096924
0.014151482175981795,-0.005833985330897834
0.014450964510682014,-0.005779109860475922
0.014304204552266766,-0.005724128501627895
0.014528157376733108,-0.005669110419026732
0.01438630830900258,-0.0056139559517952515
0.0141090310678817,-0.005558654879992043
0.01451223697294673,-0.00550324589342022
0.013823333212832498,-0.005447684297019497
0.013067799089817426,-0.005392041600099785
0.012343014719500896,-0.005336339714127113
0.009873030593553862,-0.00528059322473938
0.008923175963980257,-0.0052248497926061935
0.008376601217080948,-0.005169116231430278
0.007281848390432369,-0.005113409223677205
0.006940108997176838,-0.005057808004648396
0.006828007690931203,-0.0050022710638718635
0.006991338131983296,-0.004946804486565975
0.00825113156908295,-0.004891423973322721
0.008485413904791511,-0.004836080930692064
0.00893118815993335,-0.004780835346036443
0.009715493392001548,-0.0047256657355800695
0.010647386990823073,-0.004670573927951601
0.011721556994400606,-0.0046155432469879775
0.011683849610984034,-0.004560567278055997
0.012553452379575173,-0.0045056900387245875
0.012779590052637095,-0.004450877369347554
0.013108060932231717,-0.004396173780138067
0.014449858150486529,-0.0043415388079319165
0.013940196869667337,-0.004286929119715095
0.01419814876348323,-0.004232401184367292
0.013381743772081442,-0.004177929991237651
0.012611706778847608,-0.004123558767958144
0.011927466395733567,-0.004069301758787867
0.011338245507965737,-0.004015147711304296
0.009037062838598196,-0.0039611415930753185
0.0068616045833518845,-0.003907344936360978
0.006136842455631355,-0.0038538146644184986
0.005617246869187549,-0.0038005116144219473
0.005312032406028253,-0.0037474376854917755
0.005312310713608057,-0.003694601618805803
0.005605293235665085,-0.003642013028600956
0.006911154776151265,-0.003589666725774039
0.0073278316371722906,-0.003537515755219388
0.008000509737167344,-0.003485598845066977
0.008933770662467267,-0.003433893753715987
0.010030851571185469,-0.0033823893648763266
0.011257462780516522,-0.003331071560897076
0.011339620390919222,-0.00327991035521793
0.01222245887399646,-0.0032289497787363754
0.01257184314017071,-0.003178136202401293
0.012544108343158106,-0.003127528492888121
0.013875214881948237,-0.0030771960904844757
0.013338496329630772,-0.0030269813145333887
0.013601449846390433,-0.002976936833016133
0.01363978486409039,-0.002927011268354301
0.013678119881790345,-0.002877111460271661
0.013716454899490301,-0.002827234089473007
0.013754789917190256,-0.0027773740671025635
0.013793124934890212,-0.002727534903180255
0.013831459952590167,-0.0026777226135709315
0.013869794970290124,-0.00262793578293208
0.013908129987990079,-0.002578169729641162
0.013946465005690035,-0.0025284242289405783
0.01398480002338999,-0.0024786991197332585
0.014023135041089946,-0.002428992272954214
0.014061470058789901,-0.002379303426326449
0.014099805076489858,-0.0023296413546973265
0.014138140094189814,-0.0022799952788706275
0.01417647511188977,-0.0022303686333000642
0.014214810129589726,-0.0021807608730123234
0.01425314514728968,-0.0021311732320334273
0.014291480164989637,-0.002081602726674092
0.014329815182689592,-0.002032051024264245
0.014368150200389548,-0.0019825132821848094
0.014406485218089503,-0.0019329931463632462
0.01444482023578946,-0.001883483386644064
0.014483155253489415,-0.0018339859868702776
0.014521490271189371,-0.0017845099759539358
0.014559825288889328,-0.0017350442763203145
0.014598160306589282,-0.0016855888008296092
0.014636495324289237,-0.0016361435249369835
0.014674830341989194,-0.0015867081518971425
0.01471316535968915,-0.0015372811325582456
0.014751500377389105,-0.0014878645909221933
0.014789835395089062,-0.0014384523262980383
0.014828170412789016,-0.0013890463453101014
0.014866505430488973,-0.00133964314772653
0.014904840448188928,-0.00129024859497553
0.014943175465888884,-0.0012408597669973066
0.014981510483588839,-0.0011914741584301044
0.015019845501288796,-0.0011420883527488164
0.015058180518988752,-0.0010927076805649664
0.015096515536688707,-0.0010433269146050395
0.015134850554388662,-0.0009939448883089063
0.015173185572088618,-0.0009445597112192463
0.015211520589788575,-0.000895170767939711
0.01524985560748853,-0.0008457788520319714
0.015288190625188486,-0.0007963851854100504
0.015326525642888441,-0.0007469912098768898
0.015364860660588398,-0.000697590248822797
0.015403195678288352,-0.0006481797370483118
0.015441530695988309,-0.0005987661420801072
0.015479865713688264,-0.0005493421126693226
0.01551820073138822,-0.0004999096881727654
0.015556535749088177,-0.0004504695700679988
0.015594870766788132,-0.0004010144409242693
0.015633205784488086,-0.00035155061797107455
0.015671540802188043,-0.0003020754398650629
0.015709875819888,-0.0002525862895351631
0.015748210837587956,-0.00020309158324822966
0.01578654585528791,-0.00015358561477568525
0.015824880872987866,-0.00010406364726245985
0.015863215890687822,-5.4529832321229305e-05
0.01590155090838778,-4.96032008064813e-06
0.015939885926087735,4.4617161476578375e-05
0.015978220943787688,9.421220539908978e-05
0.016016555961487645,0.00014381766216258572
0.0160548909791876,0.00019344982157208326
0.016093225996887554,0.00024310267025884363
0.01613156101458751,0.00029276036601864354
0.016169896032287467,0.0003424396167439765
0.016208231049987424,0.00039213867915271117
0.01624656606768738,0.00044185678687778935
0.016284901085387334,0.0004915915374810614
0.01632323610308729,0.0005413437531700591
0.016361571120787247,0.0005911122908769656
0.016399906138487203,0.0006409005715598235
0.01643824115618716,0.0006907162782803769
0.016476576173887113,0.0007405477227649201
0.01651491119158707,0.000790398140101413
0.016553246209287026,0.0008402703589750284
0.01659158122698698,0.0008901580343708672
0.016629916244686935,0.0009400568235538798
0.016668251262386892,0.0009899793785792706
0.01670658628008685,0.0010399150230200112
0.016744921297786805,0.001089863143643926
0.016783256315486758,0.0011398291021464772
0.016821591333186715,0.0011898025609378571
0.01685992635088667,0.0012397867789401722
0.016898261368586628,0.0012897763774325501
0.016936596386286584,0.0013397732841437698
0.016974931403986537,0.001389775945706989
0.017013266421686494,0.0014397783803772942
0.01705160143938645,0.0014897777474975808
0.017089936457086403,0.0015397753845233664
0.01712827147478636,0.0015897652637090862
0.017166606492486317,0.0016397422206783324
0.017204941510186273,0.0016897071220675422
0.01724327652788623,0.0017396592733154137
0.017281611545586183,0.0017895954622858701
0.01731994656328614,0.0018395125876435562
0.017358281580986096,0.0018894115161035546
0.017396616598686052,0.001939290086360015
0.01743495161638601,0.001989151952883481
0.017473286634085962,0.002038992216820886
0.01751162165178592,0.0020888104378631225
0.017549956669485875,0.0021386007361165033
0.017588291687185828,0.0021883675304534677
0.017626626704885785,0.0022381089140454118
0.01766496172258574,0.002287824134117279
0.017703296740285698,0.002337514090449009
0.017741631757985654,0.0023871768762310118
0.017779966775685607,0.0024368153706353706
0.017818301793385564,0.00248642666984533
0.01785663681108552,0.002536009281991735
0.017894971828785477,0.002585564360855327
0.017933306846485433,0.002635089429979382
0.017971641864185386,0.002684585581830278
0.018009976881885343,0.0027340544340828674
0.0180483118995853,0.002783494915146542
0.018086646917285253,0.002832906564011448
0.01812498193498521,0.0028822797040516574
0.018163316952685166,0.0029316251415024766
0.018201651970385122,0.002980952012497757
0.01823998698808508,0.0030302476206585695
0.018278322005785032,0.0030794931369596155
0.01831665702348499,0.003128708911379798
0.018354992041184945,0.0031778981978245907
0.0183933270588849,0.003227050964322979
0.018431662076584858,0.0032761786573757327
0.01846999709428481,0.0033252732903302283
0.018508332111984768,0.0033743322015267205
0.018546667129684724,0.0034233671360755272
0.018585002147384677,0.0034723652220387535
0.018623337165084634,0.003521333622628546
0.01866167218278459,0.0035702730650768863
0.018700007200484547,0.0036191772718452723
0.018738342218184503,0.0036680475305279495
0.018776677235884456,0.0037168954133544848
0.018815012253584413,0.0037657157851461866
0.01885334727128437,0.0038145078560063296
0.018891682288984326,0.0038632712507494665
0.018930017306684283,0.003912005070445684
0.018968352324384236,0.003960710781833638
0.019006687342084192,0.00400939416204145
0.01904502235978415,0.004058048883761388
0.0190833573774841,0.004106681899313222
0.019121692395184058,0.0041552883745692775
0.019160027412884015,0.004203868622501471
0.01919836243058397,0.004252428626867636
0.019236697448283928,0.004300966944783249
0.01927503246598388,0.004349479054512913
0.019313367483683837,0.004397975212665762
0.019351702501383794,0.004446450805445882
0.01939003751908375,0.004494902320976614
0.019428372536783707,0.004543339183104929
0.01946670755448366,0.00459176037648467
0.019505042572183617,0.004640157656743746
0.019543377589883573,0.004688539386540213
0.019581712607583526,0.004736908701571817
0.019620047625283483,0.004785254884769422
0.01965838264298344,0.004833583301193425
0.019696717660683396,0.004881903264920093
0.019735052678383352,0.004930203302980839
0.019773387696083305,0.004978574251962471
0.019811722713783262,0.00502691826223477
0.01985005773148322,0.005075249236631994
0.019888392749183175,0.00512349979909133
0.01992672776688313,0.00517174262243612
0.019965062784583085,0.005219977630511722
0.02000339780228304,0.00526819888850318
0.020041732819982998,0.00531641397949461
0.02008006783768295,0.005364614179421878
0.020118402855382907,0.005412796808322955
0.020156737873082864,0.005460975324752934
0.02019507289078282,0.005509143000322276
0.020233407908482777,0.005557308032234167
0.02027174292618273,0.005605466669862243
0.020310077943882687,0.005653622931207759
0.020348412961582643,0.00570186176854421
0.0203867479792826,0.005750101808801397
0.020425082996982556,0.0057983470235200224
0.02046341801468251,0.005846594703435149
0.020501753032382466,0.005894848336397485
0.020540088050082422,0.005943120733540285
0.020578423067782375,0.005991441377378504
0.020616758085482332,0.006039705639357727
0.02065509310318229,0.006087917498679524
0.020693428120882245,0.006136154087877157
0.0207317631385822,0.006184385529645803
0.020770098156282155,0.006232617156527248
0.02080843317398211,0.0062807750178087915
0.020846768191682068,0.006328939395257
0.020885103209382024,0.006377107982259297
0.02092343822708198,0.006425287825587113
0.020961773244781934,0.006473477584371103
0.02100010826248189,0.006521674538534196
0.021038443280181847,0.00656987931124345
0.0210767782978818,0.006618095319829215
0.021115113315581756,0.006666318848478846
0.021153448333281713,0.006714555576419982
0.02119178335098167,0.006762804207730457
0.020495384717128657,0.006811060341495402
0.02014043233057641,0.006859406344907117
0.02002125878344812,0.006907822391435677
0.020057831574133513,0.006956311118504696
0.020294496207502427,0.007004878426446408
0.02165129258498687,0.007053523884629718
0.02201478593333304,0.007102289487410427
0.022679154219842686,0.007151131100301959
0.023675777517680477,0.00720006660141413
0.024620125778435597,0.007249146641760527
0.024305277310405174,0.007298339793170623
0.024920676290644643,0.007347601441802373
0.025520651990827644,0.007396991040260232
0.025899281587948592,0.00744650360794236
0.02606925248946038,0.007496142000448542
0.027300475728082384,0.007545903685239562
0.02649669937749121,0.0075958038591317665
0.025631436230387036,0.007645806010884707
0.024745137516786777,0.00769590746702196
0.024010009797404003,0.007746091082432459
0.02159003070557415,0.007796345406411167
0.020674204152793686,0.007846647766993307
0.018724508915433986,0.007896970961118915
0.01798381974377179,0.007947239537168178
0.01733935367949355,0.00799747108770762
0.016967824491481223,0.008047657949745069
0.016865393504244864,0.008097785641053852
0.017094189726932833,0.008147845485839382
0.01748525549259796,0.008197839070464669
0.01903846969184114,0.008247770347377828
0.01970648982488175,0.008297689917859499
0.020655373779888287,0.008347552483136369
0.02173739112955194,0.008397359956949723
0.02294362009764802,0.00844712038852832
0.02297960476870603,0.008496847581087185
0.023957938224285096,0.008546490875757063
0.02473226571382415,0.008596102333480328
0.025379769996677886,0.00864568805174479
0.025934238864344553,0.008695251158365955
0.02619393922680951,0.008744795897439168
0.026097735311812115,0.008794314928152521
0.026778538705708507,0.008843801675544737
0.026839578162673912,0.008893288578924515
0.026900617619639314,0.008942804021815676
0.02696165707660472,0.008992344031839898
0.027022696533570124,0.009041905916700952
0.027083735990535526,0.009091491843558104
0.02714477544750093,0.009141102794171775
0.027205814904466337,0.009190739226211504
0.02726685436143174,0.009240396553764244
0.027327893818397144,0.009290077338738165
0.02738893327536255,0.009339775734085383
0.02744997273232795,0.009389497958721913
0.027511012189293357,0.009439239857983728
0.027572051646258762,0.009489000964051064
0.027633091103224164,0.009538780972221772
0.02769413056018957,0.009588584030346766
0.027755170017154975,0.00963841272436161
0.027816209474120376,0.009688259591055052
0.02787724893108578,0.009738127754679
0.027938288388051187,0.009788015761662897
0.02799932784501659,0.009837923920590224
0.028060367301981994,0.009887855770076996
0.0281214067589474,0.009937806137468115
0.028182446215912805,0.009987784230225434
0.028243485672878207,0.010037780071763192
0.028304525129843612,0.010087802085817024
0.028365564586809017,0.010137835195364174
0.02842660404377442,0.010187890778256038
0.028487643500739825,0.010237968157317418
0.02854868295770523,0.01028806933020577
0.028609722414670632,0.010338194055491452
0.028670761871636037,0.010388344223333413
0.028731801328601442,0.010438519008632824
0.028792840785566844,0.010488717733166187
0.02885388024253225,0.01053894624142472
0.028914919699497655,0.010589214311676325
0.028975959156463057,0.010639508326407207
